,Unnamed: 0,Unnamed: 0.1,instagram_likes,instagram_followers,created_at,title,#cocacola,#coke,#love,a,#drink,#cola,my,i,#me,#instagood,the,#followme,#summer,#like,#red,#name,#coca,with,#instagram,coke,#follow,#friends,#happy,coca,de,#picoftheday,to,#share,cola,#photooftheday,:),and,#my,#food,#tagsforlikes,me,#instadaily,#cool,#instamood,la,#fun,#cute,this,#girl,in,#with,#like4like,#swag,is,of,day_week,hour_day
79,79,79,1.0,36.0,2013-06-13T23:40:45Z,#cocacola#destapalafelicidad#terraza#noche#calor#veranito#vacaciones#insta#noche.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
80,80,80,0.0,228.0,2013-06-13T23:40:44Z,Morram de inveja u.u #pizza #chocolate #chicken #cocacola #yummy #NewPoint #instafood  #gordice,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
81,81,81,8.0,236.0,2013-06-13T23:40:44Z,#Jack & #Cola #The #Legendary #Mix #CocaCola #JackDaniels #Jennessee #Wiskey #BestFriend #Like #It #Cadeautje #Van @wichiett  #ILOVEEYOUU♥ #Instagood #Instadetail #Instamood #Drank,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,23
82,82,82,0.0,3.0,2013-06-13T23:40:43Z,#yokitos #gigantesco #cocacola #novela #minha #nada #mole #vida #feriado #adoooooro #haha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
83,83,83,0.0,127.0,2013-06-13T23:40:43Z,The highlight of my day: Mexican Coke. #lunchbreak #cocacola #mexicancoke #delicious,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,23
84,84,84,0.0,99.0,2013-06-13T23:40:42Z,#cocacola@#coke #love #italy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
85,85,85,1.0,163.0,2013-06-13T23:40:42Z,#me#7#followme#followback#beautifu#girl#girls#smile#infinity#love#cool#fashon#smart#italian#boy#friends#swag#hot#kisskiss#bestfriend#cocacola#ilduro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
86,86,86,5.0,85.0,2013-06-13T23:37:52Z,Lo mas hermoso de esta tierra. #Mirador #Skating #Skate #CocaCola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
87,87,87,0.0,33.0,2013-06-13T23:37:51Z,I should not have walked around the store the first 5 minutes of my break #foodoverload #beefjerky #reese's #blackandwhitecookie #cocacola #savingsomeofthisfortomorrow #breaktime #goodbooktodistractme,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,23
88,88,88,15.0,638.0,2013-06-13T23:37:50Z,"Presente do Dia dos Namorados, perfeito :D, o livro ""Fragmentos"" MMonroe(textos, poemas  e pensamentos escritos pela mesma, apaixonante) e um tênis Coca Cola, fodástico, o morzão caprichou <3 !!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
89,89,89,1.0,300.0,2013-06-13T23:37:49Z,#coke #cocacola #funny #LOL #evolution #bottles,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
90,90,90,1.0,67.0,2013-06-13T23:37:49Z,#followforfollow#follow4follow#likeforlike#like4like#cocacola#cherry#red#tastegood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
91,91,91,71.0,1030.0,2013-06-13T23:37:46Z,Por hay..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
92,92,92,7.0,157.0,2013-06-13T23:37:45Z,#GaitasElAngel @gaitaselangel13 #contigo#like#cocacola#quieromitermo#likeforlike#cool#termo#help#instacool#gaitas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
93,93,93,0.0,265.0,2013-06-13T23:37:44Z,Lack of sleep....... Maybe.. #lackofsleep #selfie #cocacola #hat #gear #cap #atwork #goatee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,23
94,94,94,83.0,1030.0,2013-06-13T23:37:43Z,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
95,95,95,42.0,1030.0,2013-06-13T23:37:43Z,"Sígueme en Twitter :
https://twitter.com/JuanCana_",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
96,96,96,74.0,1030.0,2013-06-13T23:37:42Z,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
97,97,97,1.0,247.0,2013-06-13T23:34:49Z,#vamoscoloriroBrasil #CocaCola #Coke #zédobocha #soprarelaxar #suavenanave,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
98,98,98,20.0,66.0,2013-06-13T23:34:49Z,#cocacola #sprite #sambuca #old #alco #spb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
99,99,99,1.0,187.0,2013-06-13T23:34:48Z,My baby and.mother happy bday mom love you!  #cocacola #squirt #coronas #anthonyallinlovewithice,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
100,100,100,6.0,402.0,2013-06-13T23:34:47Z,#jackdaniels® #bbq #party at #križanke with ma #boy #brother and @sasabernetic.  #goodoldtimes #grill #steak #goodfood #drinks #wishey #friends #cheers  #livelife #loveit #instafoto #barbecue #cocacola #fun,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,23
101,101,101,7.0,48.0,2013-06-13T23:34:46Z,#colorful #lights #cocacola #lindo #love #food #beautiful #galaxysiii #instapic #instafood #sweet #style #lights #like #nice #vicio,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
102,102,102,0.0,136.0,2013-06-13T23:34:45Z,#lipstick #gaseosa #good #fanta #cocacola #sprite #bargs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
103,103,103,4.0,46.0,2013-06-13T23:34:44Z,#share#a#coke#love#found#a#cocacola#with#my#boyfriends#name#together#with#my#friends#bf#love#soda#red#Dennis#cola#bottle#tag4likes#friend#relationship#freertime#break#food ;-),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
104,104,104,0.0,22.0,2013-06-13T23:34:44Z,#bong#pipe#hooka#420#cocacola#followback#friends#music#wizkhalifa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
105,105,105,0.0,22.0,2013-06-13T23:34:43Z,#weed#420#cocacola#bong#pipe#hooka#followback #wizkhalifa#,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
106,106,106,3.0,338.0,2013-06-13T23:31:52Z,#Dinner #Restaurant #Vips #Burger #Patatoes #CheeseBurger #Heinz #Coke #CocaCola #Friends #Perfect #Fantastic #Delicious #Madrid #Spain #España #instapic #instacool #instagood #instaperfect #instafantastic #instaawesome #instagram #instagramhub #tweetgram #instamadrid #instaspain #instafriends #instanice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
107,107,107,8.0,238.0,2013-06-13T23:31:51Z,I'm just so cool that I'm drinking coke out of a flounder. #weird #lol #me #selfie #fish #l4l #like4like #likeforlike #cute #cocacola,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,23
108,108,108,3.0,110.0,2013-06-13T23:31:50Z,#GYM  #Smile #Body #Look #coke #cocacola #phone #Happy #Hello #Boy #Photoftheday #picoftheday #StayStrong #Warrior #WeCantStop #like #Likeforlike #fallow #fallowback,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
109,109,109,0.0,137.0,2013-06-13T23:31:50Z,Me sinto feliz agora. #CocaCola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
110,110,110,9.0,272.0,2013-06-13T23:31:49Z,#atlanta #museum #cocacola #day #me #bro #bellos #funny  #summer,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
111,111,111,0.0,143.0,2013-06-13T23:31:48Z,#cocacola #vicio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
112,112,112,0.0,174.0,2013-06-13T23:31:46Z,I'm not a Coca Cola fan but this made me smile,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,23
113,113,113,4.0,13.0,2013-06-13T23:31:43Z,#cocacola #coca-cola #russia #summer #лето #утро #роса,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
114,114,114,0.0,45.0,2013-06-13T23:28:52Z,#pisstake #forthecrack #xD I'm beautiful haha! XD #jokes #happy #hair #cocacola #uk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
115,115,115,1.0,586.0,2013-06-13T23:28:51Z,looook at what my mommy got ! my uncle will foreverrr live on (; I love and miss you #uncledavid #cocacola # r.i.p,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
116,116,116,16.0,424.0,2013-06-13T23:28:51Z,Nao quero nem imaginar como é viver sem você!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
117,117,117,2.0,612.0,2013-06-13T23:28:50Z,"It's been too long, my love. #coke #cocacola",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
118,118,118,5.0,158.0,2013-06-13T23:28:49Z,#My #Bob #Esponja #Glass #Super #Cute #I #Love #It #Yellow #CocaCola #Best #Thing #I #Bought #Ever #Nocilla #Chocolate,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,23
119,119,119,0.0,175.0,2013-06-13T23:28:48Z,"Sozinho em casa da nisso!

#lanche
#batatafrita
#cocacola
#adoroo",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
120,120,120,2.0,1147.0,2013-06-13T23:28:47Z,#comparison #solo #shotcup #cocacola ft. @notneeko & @shebsthompson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
121,121,121,1.0,108.0,2013-06-13T23:28:47Z,Conseguiii coleção coca-cola!!! #brasil #brasilian #instragam #instago #now #instanow #cocacola #verde #azul #amarelo #three #coleção #fanática #amo #instabrazil #life,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
122,122,122,0.0,199.0,2013-06-13T23:28:46Z,#much #love #fanta #cocacola #amorplatonik #latita #rojo #naranja,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
123,123,123,0.0,362.0,2013-06-13T23:28:45Z,Hmm #pizza #cocacola #delicias,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
124,124,124,12.0,424.0,2013-06-13T23:28:44Z,#inlove #coke #shoes #cocacola #look #l4l #like4like #like #likeme #young #likeforlike #follows #love #followforfollow #cute#me #nigth #nice #model #teen #instagold #instabeauty #beautiful #brazilian #brazil  #pleasefollow #sexy,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,23
125,125,125,0.0,404.0,2013-06-13T23:28:44Z,To ficando muito viciado nisso gzuuis kk #mistoquente #cocacola #behappy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
126,126,126,,,2013-06-13T23:28:43Z,Finally found my name @CocaCola #CocaCola http://t.co/8ZFFHhRuCT,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
127,127,127,0.0,125.0,2013-06-13T23:25:53Z,{cupcake date from today} #latergram #cupcake #yum #chocolatemilkshake #hostess #sweet #dessert #chocolate #mexican #cocacola #mmm #good #date,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
128,128,128,0.0,9.0,2013-06-13T23:25:52Z,#pizza #cocacola #delicias #gordice :)),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
129,129,129,0.0,0.0,2013-06-13T23:25:51Z,#CocaCola Finally found my Name !!!!,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
130,130,130,0.0,252.0,2013-06-13T23:25:51Z,drinking some good ass pop #cocacola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
131,131,131,0.0,73.0,2013-06-13T23:25:48Z,A coke never tasted soo good! #mybuddy #thirsty #cocacola,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
132,132,132,0.0,224.0,2013-06-13T23:25:46Z,#fifa13 sponsored by #cocacola sike i wish . My sick ass #trophy #1stplace #sony #ps3  and today i finally beat @abrrrrrraham . He could call me #daddy now. #awesome #happy,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
133,133,133,2.0,338.0,2013-06-13T23:25:43Z,#Breakfast #Restaurant #Vips #Pancakes #Coke #CocaCola #Friends #Perfect #Fantastic #Delicious #Madrid #Spain #España #instapic #instacool #instagood #instaperfect #instafantastic #instaawesome #instagram #instagramhub #tweetgram #instamadrid #instaspain #instafriends #instanice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
134,134,134,1.0,231.0,2013-06-13T23:22:49Z,Finally found a #cocacola #with #myname ^.^ #happy in the #moment,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,23
135,135,135,6.0,338.0,2013-06-13T23:22:47Z,#Snack #IceCream #Caramel #Giangrossi #Coke #CocaCola #Mallorca #Friends #Perfect #Fantastic #Delicious #Madrid #Spain #España #instapic #instacool #instagood #instaperfect #instafantastic #instaawesome #instagram #instagramhub #tweetgram #instamadrid #instaspain #instafriends #instanice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
136,136,136,6.0,590.0,2013-06-13T23:22:47Z,YOLOYOLOYOLOYOLO #yolo #partyfaces #cocacola #instagood #me #tbt #statigram #throwbackthursday #photooftheday #nice #follow #happy #all_shots #instamood #picoftheday #instadaily #go #instago #igers #jj_forum #instagramhub #night @merodrew1123,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,23
137,137,137,6.0,295.0,2013-06-13T23:22:46Z,#never #learned #to #drink #cocacola #lemonade #inside #happy #girl #smile #brunette #browneyes #sweater #love #boardingschool #instamood,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,23
138,138,138,3.0,80.0,2013-06-13T23:22:45Z,La noche promete... #night #studing #iphone #instagram #instaphoto #don't #sleep #cocacola #redbull #read #book,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,23
139,139,139,0.0,43.0,2013-06-13T23:22:44Z,enjoy #cocacola #ad #vintage,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
140,140,140,0.0,155.0,2013-06-13T23:22:43Z,Long time no post I know ); I miss y'all </3 #sorry #back #cocacola #haribo,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
141,141,141,5.0,338.0,2013-06-13T23:20:01Z,#Breakfast #Restaurant #Vips #Pancakes #Coke #CocaCola #Friends #Perfect #Fantastic #Delicious #Madrid #Spain #España #instapic #instacool #instagood #instaperfect #instafantastic #instaawesome #instagram #instagramhub #tweetgram #instamadrid #instaspain #instafriends #instanice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
142,142,142,2.0,147.0,2013-06-13T23:20:00Z,#Picanha#paiero#skol#cocacola#garagem#amigos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
143,143,143,0.0,36.0,2013-06-13T23:19:59Z,#feiradalua #chopp #germania #cocacola #yakissoba #familia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
144,144,144,0.0,71.0,2013-06-13T23:19:58Z,#cildomeireles #cocacola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
145,145,145,1.0,61.0,2013-06-13T23:19:58Z,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
146,146,146,1.0,89.0,2013-06-13T23:19:57Z,#cocacola#drink#best#loveit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
147,147,147,5.0,323.0,2013-06-13T23:19:56Z,Drinking a cold bottle of #CocaCola for first time since beginning of the year. Been mainly drinking water and juice. #travel #airport #flying #jesus #passion #holy #spirit #youthcamp #refreshing,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,23
148,148,148,0.0,469.0,2013-06-13T23:19:55Z,#cocacola #ligth,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
149,149,149,3.0,5764.0,2013-06-13T23:19:53Z,#friends #walks #tired #hotday #sun #stirfry #greg #cake #cocacola #Mirrors #trampoline,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
150,150,150,0.0,77.0,2013-06-13T23:19:53Z,mais uma :D agora só falta a azul *-* hahaha #cocacola #amarela #copa,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
151,151,151,3.0,33.0,2013-06-13T23:19:52Z,Party hard! #party #music #dance #drinks #redbull #vodka #cola #coca #cocacola #coke #joke #fun #love #night #clubbing,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,23
152,152,152,2.0,338.0,2013-06-13T23:19:51Z,#Snack #IceCream #Caramel #Giangrossi #Coke #CocaCola #Mallorca #Friends #Perfect #Fantastic #Delicious #Madrid #Spain #España #instapic #instacool #instagood #instaperfect #instafantastic #instaawesome #instagram #instagramhub #tweetgram #instamadrid #instaspain #instafriends #instanice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
153,153,153,0.0,265.0,2013-06-13T23:19:50Z,#cocacola #me #engorda #sou #gorda ,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23
