,Unnamed: 0,Unnamed: 0.1,instagram_likes,instagram_comments,instagram_followers,country,title,zip,kmeans,#cocacola,#coke,#love,a,#drink,#cola,my,i,#me,#instagood,the,#followme,#summer,#like,#red,#name,#coca,with,#instagram,coke,#follow,#friends,#happy,coca,de,#picoftheday,to,#share,cola,#photooftheday,:),and,#my,#food,#tagsforlikes,me,#instadaily,#cool,#instamood,la,#fun,#cute,this,#girl,in,#with,#like4like,#swag,is,of
86,86,86,5,0,85,,Lo mas hermoso de esta tierra. #Mirador #Skating #Skate #CocaCola,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,87,87,0,0,33,,I should not have walked around the store the first 5 minutes of my break #foodoverload #beefjerky #reese's #blackandwhitecookie #cocacola #savingsomeofthisfortomorrow #breaktime #goodbooktodistractme,,9,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,88,88,15,1,638,Brazil,"Presente do Dia dos Namorados, perfeito :D, o livro ""Fragmentos"" MMonroe(textos, poemas  e pensamentos escritos pela mesma, apaixonante) e um tÃªnis Coca Cola, fodÃ¡stico, o morzÃ£o caprichou <3 !!",,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,89,89,1,0,300,,#coke #cocacola #funny #LOL #evolution #bottles,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,90,90,1,0,67,,#followforfollow#follow4follow#likeforlike#like4like#cocacola#cherry#red#tastegood,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,91,91,71,4,1030,,Por hay..ï_´,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,92,92,7,1,157,Venezuela,#GaitasElAngel @gaitaselangel13 #contigo#like#cocacola#quieromitermo#likeforlike#cool#termo#help#instacool#gaitas,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,93,93,0,0,265,United States,Lack of sleep....... Maybe.. #lackofsleep #selfie #cocacola #hat #gear #cap #atwork #goatee,90007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,94,94,83,4,1030,,ï˜Å,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,95,95,42,6,1030,,"SÃ_gueme en Twitter :
https://twitter.com/JuanCana_",,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,96,96,74,2,1030,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,97,97,1,0,247,Brazil,#vamoscoloriroBrasil #CocaCola #Coke #zÃ©dobocha #soprarelaxar #suavenanave,17230-000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,98,98,20,0,66,Russia,#cocacola #sprite #sambuca #old #alco #spb,188355,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,99,99,1,0,187,,My baby and.mother happy bday mom love you!  #cocacola #squirt #coronas #anthonyallinlovewithice,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,100,100,6,0,402,Slovenia,#jackdanielsÂ® #bbq #party at #kriÅ_anke with ma #boy ï’™#brother and @sasabernetic. ï˜œ #goodoldtimes #grill #steak #goodfood #drinks #wishey #friends #cheers ïç» #livelife #loveit #instafoto #barbecue #cocacola #fun,1000,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
101,101,101,7,0,48,,#colorful #lights #cocacola #lindo #love #food #beautiful #galaxysiii #instapic #instafood #sweet #style #lights #like #nice #vicio,,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,102,102,0,0,136,,#lipstick #gaseosa #good #fanta #cocacola #sprite #bargs,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,103,103,4,0,46,Denmark,#share#a#coke#love#found#a#cocacola#with#my#boyfriends#name#together#with#my#friends#bf#love#soda#red#Dennis#cola#bottle#tag4likes#friend#relationship#freertime#break#food ;-),7430,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,104,104,0,0,22,,#bong#pipe#hooka#420#cocacola#followback#friends#music#wizkhalifa,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,105,105,0,0,22,,#weed#420#cocacola#bong#pipe#hooka#followback #wizkhalifa#,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,106,106,3,0,338,,#Dinner #Restaurant #Vips #Burger #Patatoes #CheeseBurger #Heinz #Coke #CocaCola #Friends #Perfect #Fantastic #Delicious #Madrid #Spain #EspaÃ±a #instapic #instacool #instagood #instaperfect #instafantastic #instaawesome #instagram #instagramhub #tweetgram #instamadrid #instaspain #instafriends #instanice,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,107,107,8,0,238,,I'm just so cool that I'm drinking coke out of a flounder. #weird #lol #me #selfie #fish #l4l #like4like #likeforlike #cute #cocacola,,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
108,108,108,3,0,110,,#GYM  #Smile #Body #Look #coke #cocacola #phone #Happy #Hello #Boy #Photoftheday #picoftheday #StayStrong #Warrior #WeCantStop #like #Likeforlike #fallow #fallowback,,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,109,109,0,0,137,,Me sinto feliz agora. #CocaCola,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,110,110,9,1,272,,#atlanta #museum #cocacola #day #me #bro #bellos #funny  #summer,,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,111,111,0,0,143,Brazil,#cocacola #vicio,64025-520,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,112,112,0,1,174,,I'm not a Coca Cola fan but this made me smile,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113,113,113,4,0,13,Russia,#cocacola #coca-cola #russia #summer #_»_µÑ‚__ #ÑƒÑ‚Ñ€__ #Ñ€__ÑÅ_°,,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,114,114,0,0,45,,#pisstake #forthecrack #xD I'm beautiful haha! XD #jokes #happy #hair #cocacola #uk,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,115,115,1,0,586,,looook at what my mommy got ! my uncle will foreverrr live on (; I love and miss you #uncledavid #cocacola # r.i.p,,10,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,116,116,16,1,424,,Nao quero nem imaginar como Ã© viver sem vocÃª!,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,117,117,2,0,612,,"It's been too long, my love. #coke #cocacola",,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,118,118,5,0,158,,#My #Bob #Esponja #Glass #Super #Cute #I #Love #It #Yellow #CocaCola #Best #Thing #I #Bought #Ever #Nocilla #Chocolate,,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
119,119,119,0,0,175,Brazil,"Sozinho em casa da nisso!

#lanche
#batatafrita
#cocacola
#adoroo",12061-600,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,120,120,2,0,1147,United States,#comparison #solo #shotcup #cocacola ft. @notneeko & @shebsthompson,89144,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,121,121,1,0,108,,Conseguiii coleÃ§Ã£o coca-cola!!! #brasil #brasilian #instragam #instago #now #instanow #cocacola #verde #azul #amarelo #three #coleÃ§Ã£o #fanÃ¡tica #amo #instabrazil #life,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,122,122,0,0,199,,#much #love #fanta #cocacola #amorplatonik #latita #rojo #naranja,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,123,123,0,0,362,Brazil,Hmm #pizza #cocacola #delicias,06210-130,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,124,124,12,0,424,,#inlove #coke #shoes #cocacola #look #l4l #like4like #like #likeme #young #likeforlike #follows #love #followforfollow #cute#me #nigth #nice #model #teen #instagold #instabeauty #beautiful #brazilian #brazil  #pleasefollow #sexy,,10,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125,125,125,0,0,404,Brazil,To ficando muito viciado nisso gzuuis kk #mistoquente #cocacola #behappy,09910-530,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,126,126,,,,,Finally found my name @CocaCola #CocaCola http://t.co/8ZFFHhRuCT,,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,127,127,0,0,125,,{cupcake date from today} #latergram #cupcake #yum #chocolatemilkshake #hostess #sweet #dessert #chocolate #mexican #cocacola #mmm #good #date,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,128,128,0,0,9,,#pizza #cocacola #delicias #gordice :)),,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,129,129,0,0,0,,#CocaCola Finally found my Name !!!!,,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,130,130,0,0,252,United States,drinking some good ass pop #cocacola,46544,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,131,131,0,0,73,,A coke never tasted soo good! #mybuddy #thirsty #cocacola,,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,132,132,0,0,224,,#fifa13 sponsored by #cocacola sike i wish . My sick ass #trophy #1stplace #sony #ps3  and today i finally beat @abrrrrrraham . He could call me #daddy now. #awesome #happy,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,133,133,2,0,338,,#Breakfast #Restaurant #Vips #Pancakes #Coke #CocaCola #Friends #Perfect #Fantastic #Delicious #Madrid #Spain #EspaÃ±a #instapic #instacool #instagood #instaperfect #instafantastic #instaawesome #instagram #instagramhub #tweetgram #instamadrid #instaspain #instafriends #instanice,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,134,134,1,0,231,,Finally found a #cocacola #with #myname ^.^ #happy in the #moment,,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
135,135,135,6,0,338,,#Snack #IceCream #Caramel #Giangrossi #Coke #CocaCola #Mallorca #Friends #Perfect #Fantastic #Delicious #Madrid #Spain #EspaÃ±a #instapic #instacool #instagood #instaperfect #instafantastic #instaawesome #instagram #instagramhub #tweetgram #instamadrid #instaspain #instafriends #instanice,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,136,136,6,0,590,Hungary,YOLOYOLOYOLOYOLO #yolo #partyfaces #cocacola #instagood #me #tbt #statigram #throwbackthursday #photooftheday #nice #follow #happy #all_shots #instamood #picoftheday #instadaily #go #instago #igers #jj_forum #instagramhub #night @merodrew1123,1151,10,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
137,137,137,6,0,295,,#never #learned #to #drink #cocacola #lemonade #inside #happy #girl #smile #brunette #browneyes #sweater #love #boardingschool #instamood,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
138,138,138,3,0,80,,La noche promete... #night #studing #iphone #instagram #instaphoto #don't #sleep #cocacola #redbull #read #book,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
139,139,139,0,0,43,,enjoy #cocacola #ad #vintage,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,140,140,0,0,155,,Long time no post I know ); I miss y'all </3 #sorry #back #cocacola #haribo,,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,141,141,5,0,338,,#Breakfast #Restaurant #Vips #Pancakes #Coke #CocaCola #Friends #Perfect #Fantastic #Delicious #Madrid #Spain #EspaÃ±a #instapic #instacool #instagood #instaperfect #instafantastic #instaawesome #instagram #instagramhub #tweetgram #instamadrid #instaspain #instafriends #instanice,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,142,142,2,0,147,,#Picanha#paiero#skol#cocacola#garagem#amigos,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,143,143,0,0,36,,#feiradalua #chopp #germania #cocacola #yakissoba #familia,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,144,144,0,0,71,Spain,#cildomeireles #cocacola,28007,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,145,145,1,2,61,Spain,,39011,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,146,146,1,0,89,,#cocacola#drink#best#loveit,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,147,147,5,0,323,United States,Drinking a cold bottle of #CocaCola for first time since beginning of the year. Been mainly drinking water and juice. #travel #airport #flying #jesus #passion #holy #spirit #youthcamp #refreshing,32218,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,148,148,0,0,469,,#cocacola #ligth,,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,149,149,3,0,5764,,#friends #walks #tired #hotday #sun #stirfry #greg #cake #cocacola #Mirrors #trampoline,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,150,150,0,0,77,,mais uma :D agora sÃ_ falta a azul *-* hahaha #cocacola #amarela #copa,,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,151,151,3,0,33,Spain,Party hard! #party #music #dance #drinks #redbull #vodka #cola #coca #cocacola #coke #joke #fun #love #night #clubbing,28014,9,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
152,152,152,2,0,338,,#Snack #IceCream #Caramel #Giangrossi #Coke #CocaCola #Mallorca #Friends #Perfect #Fantastic #Delicious #Madrid #Spain #EspaÃ±a #instapic #instacool #instagood #instaperfect #instafantastic #instaawesome #instagram #instagramhub #tweetgram #instamadrid #instaspain #instafriends #instanice,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,153,153,0,0,265,Brazil,#cocacola #me #engorda #sou #gorda ï˜›,18055-183,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,154,154,0,0,137,,Fazendo gordiceee master com ele @alanzinhuu #ht2 #cocacola #batatas #gordice #delicia #namorado,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,155,155,,,,,Olha o que eu achei @jercivania ! #JK #CocaCola com #Sorvete ! http://t.co/uJvFST4wUv,,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,156,156,0,0,228,,"Eu juro que eu nao ia comprar nada, mas, nao resisti rs Depois do trabalho, uma passada no shopping *-* #blusa #frio #inverno #veminverno #cocacola #greve #de #trem #da #nisso kkkkkk",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,157,157,0,0,110,,Lejos la mejor de todas #cocacola #familia #losreyes,,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
158,158,158,1,0,80,,#ammore #cocacola #coke #love,,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,159,159,8,2,319,,Cola Splash,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,160,160,0,0,173,,#awesome #nearly #bestnameever #coke #cocacola #shareacokewithfriends #shareacokewithbeth #hashtag #summerdrinks #dreinkup #midnightcruise,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,161,161,6,0,1222,,Hahaha ï˜„ï˜„ï˜„ #iphone #itagalot #instagood #instagram #instamood #iphonesia #iphoneonly #you #picoftheday #photooftheday #bestpicoftheday #l4l #like #like #love #nice #cute #cool #true #tweegram #reality #bored #funny #follow #followme #cocacola #mud,,7,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
162,162,162,4,1,124,,Instagram has such badass effects,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,163,163,17,0,787,,#cocacola #love #instagood #me #cute #tbt #eyes #statigram #throwbackthursday #photooftheday #nice #follow #beautiful #happy #all_shots #harrystyles #girl #instamood #picoftheday #instadaily #instago #igers #jj_forum #like #followme #fashion #fun #smile #bestoftheday #iphonesia,,10,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0
164,164,164,1,0,175,,#friends#cocacola#superstar#chill,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,165,165,2,0,268,,Ta Facil nÃ£o ! #Fome #bigtasty #Fritas #CocaCola #Sozinho,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,166,166,0,1,80,,"Yakisoba, coca cola e filminho. Ã“tima maneira de se encerrar uma quinta feira! ;)",,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,167,167,,,,,finding a coke bottle with my name on #finally hehe thanks #cocacola. http://t.co/5HeliRQ2Ko,,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
