"X","Unnamed..0","instagram_likes","instagram_comments","instagram_followers","country","title","zip","X.cocacola","X.coke","X.love","a","X.drink","X.cola","my","i","X.me","X.instagood","the","X.followme","X.summer","X.like","X.red","X.name","X.coca","with","X.instagram","coke","X.follow","X.friends","X.happy","coca","de","X.picoftheday","to","X.share","cola","X.photooftheday","X..","and","X.my","X.food","X.tagsforlikes","me","X.instadaily","X.cool","X.instamood","la","X.fun","X.cute","this","X.girl","in.","X.with","X.like4like","X.swag","is","of","kmeans"
17,"17",0,0,116,NA,"No puedo decir no a esto #cocacola #oreo",NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
6642,"6641",2,1,32,NA,"My #cocacola #shoes",NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
1803,"1803",2,0,129,NA,"#cocacola #amore #pizza #rosso #destiny #coke #style #stewie #biancorosso #lattine #lattina #instagood #instafriend",NA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
4099,"4099",16,0,953,NA,"#hot #sun #sunshine #cold #coca #cola #Cocacola #yolo #fun #girl #love #girls #brunette #longhair #jj #tbt #TFLers #igers #instagramer #TaksForLikes #tagsforlikes #l4l #f4f #likes4likes #likeforlike #like4like #follow4follow #followforfollow #followme #20likes",NA,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,"4"
7371,"7370",10,2,265,"Italy","Scorci di scrivania #work #agency #longday #fashionista #lastilosa #cocacola #condividiunacocacola #iloveshopping #top #pradese #valentino #masterofcouture #calendar #busyday #instadaily #instapic #instafashion #igersmilan #TagsForLikes","20159",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
8857,"8856",4,0,153,"United States","Coca cola bear #cokestore #vegas #polarbear #cocacola","98926",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
6434,"6434",0,0,138,NA,"Coke Icee on this hot summer afternoon. #refreshing #cocacola #summertime #happy",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"8"
2667,"2667",1,0,49,NA,"Pretty cool, Marc Jacobs coke light. #cocacola #coke #cokelight #light #marcjacobs #southafrica #sandtoncity #drinks",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
1027,"1027",2,0,249,NA,"#cocacola #ice #goodevening #summer",NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
977,"977",1,0,2090,NA,"Outfit made by muah!!! #diy #highwaistshorts #hurley #diyshirt #diyhorts #cocacola",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7"
3483,"3483",4,0,29,"Russia","#акция #cocacola #стаканы #перекресток #москва #очередь #тоска #приветссср #moscow","109428",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
7616,"7615",6,1,126,NA,"Ahhhhh il dolcefarnulla",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
2,"2",1,0,211,NA,"It's been ten years already? #tbt #cocacola",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
2379,"2379",0,0,241,"Norway","Childhood memories #mrfreeze #childhood #cocacola #strawberry #ice #memories ","5155",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
10644,"10643",1,0,370,"Israel","#zero #cocacola",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
10558,"10557",4,0,56,"Poland","Szefowa. #cocacola #szefowa #puszka #school #red #white #love #drink","01-044",1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
8373,"8372",129,4,369,"Qatar","My favorite flavor .. #cocacola",NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
3798,"3798",4,0,62,NA,"Delimooo radost :)) #cocacola #ivana #jovana #coffee #friends #happiness #smile #summer #sunnyday #loveit @jovanakrunic",NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
5873,"5873",172,4,2539,NA,"lets go away everybody's sick of this world",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"9"
8483,"8482",13,1,233,"Italy","Una coca cola con mi nombre ♥ #love #cocacola #fun #federica #italia #convividiunacocacola","24060",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2"
7059,"7058",10,0,92,NA,"#pizza#cocacola#myname#ketchup#yummy#week#love#them#family#time#happy#fun#sister#",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
7139,"7138",15,1,43,NA,"#love #me #friends",NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
2475,"2475",0,0,9,NA,"#cocacola #sochi #olimpicsgames #2014",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
2468,"2468",0,1,23,NA,"@oleczka96 #ja#happy#cocacola#warszawka#buziaki#big#loffki#hehe <3",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
4433,"4433",7,0,206,NA,"#cocacola #gratis #coke #condividi #con #qualcuno #top #followme #bestfriends #tagsforlikes #all_shots #tags #photooftheday #followback #likeback #like4like",NA,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2"
10741,"10740",0,0,201,NA,"mostmar enis meno vagyok!! #coke #cocacola #myname #Diana",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
11455,"11454",96,0,1074,NA,"#van #tooearly #love #rolltide #petsofinstagram #met #vinyl #spider #soo #summer #brownhair #noshame #stalker #thor #clothing #swag #cocacola #marathon #mlb #longboarding #blue #bc #follow #like #romantic #barbie #enjoy #ik #jenniferlawrence #supreme",NA,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"4"
8430,"8429",15,1,191,NA,"#scott #voltage #fr #20 #fox #foxhead #foxheadinc #foxracing #foxracingshox #van #r #redbull #monsterenergy #shareacoke #shareacoke #cocacola #bike #downhill #freeride #jump #switzerland #miss #you @juuuuulllllllliiiiiiiiaaaaaaa_",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
8354,"8353",13,1,20,NA,"#mcdonalds #food #eating #dinner #fastfood #cocacola #beliebers #justinbieber #kurwa #mam #brata #trzeba #się #najebać #wódaiherbata",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
6103,"6103",0,0,58,NA,"Cuando mamá esta en casa <3 jajaja #pan #con #palta #y #cocacola #para #estudiar hsvsks <3",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
25,"25",1,0,176,"Italy","#cocacola #smile #night #goingout #tagsforlikes #instagood","00125",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
6936,"6935",22,0,284,"Italy","#park#cocacola#sun#sunglasses#freetime#friendship @tolorossa ","20133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
9531,"9530",2,0,45,NA,"#tak#sie#nudzimy#wracajac#ze#szkoly#coca#cola#i#moja#kumpela :* #CocaCola#friends#girls#cute#kiss#pink#shirt#hair#road#walk#to#home#after#school#bored#love#forever @pauliiiiiins",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
8559,"8558",29,0,111,NA,"#brazil #cocacola #2014 #time #goodafternoon #wednesday #mine #and #bff #greed #blue #party #lunche #soda #drink #like4like #life #like #two #instagood #instalove #instalike #instaphoto #followme #follow #partiu #énois ;P",NA,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"8"
5155,"5155",66,0,688,NA,"#asia #china #japan #chinese #asiafood #yumyum #sushi #honkong #tokyo #lychee #mango #grapefruit #wasabi #ingwer #cocacola #coke #turkey #backed #hotsauce #asiankitchen #instasia #instaasia #ig_asia #lemon #fruit #salate #vegan #thai #thaifood #thailand",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
6101,"6101",0,0,431,NA,"Y así va mi colección BeachWear ☀ #tiendapaulcartagena #beach #beachwear #fashiondesigner #newcollection #figurín #trabajando #trajedebaño #telas #colores #inspirado #cocacola #especial #paul #feliz #diseñando",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
6118,"6118",0,0,394,NA,"Someone bad some spare time #lots #of #cocacola #walmart",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
15,"15",0,1,269,NA,"Abastecimiento para una semana, SOLO PARA MI ❤❤❤❤❤❤",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
4048,"4048",0,0,32,NA,"#cocacola #Mathilde",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
6967,"6966",29,2,855,NA,"Beacause we all have a friend called agnieszka......... #shareacokewith#agnieszka#cocacola#coke#red#bottle#cans#lable##but#who but who does have a friend called agnieszka??????",NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4"
9435,"9434",2,0,30,NA,"#share#coke#cocacola#cola#zero#with#Noora#soda#summer#kesä#kesäloma#paras#juoma#nam",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
4059,"4059",1,0,63,"Latvia","Угадайте, какую я взяла себе? #cocacola","1084",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
4673,"4673",3,0,283,NA,"#sun #coke #cocacola #morning #summer #refresh #breakfast #picoftheday #instapic #instaday #instagram #f4f #goodday #valencia #spain #pool",NA,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
6525,"6524",1,0,41,NA,"#coca #cola #cocacola #eleonora #happiness #felicità #fresca #caldo #estate #pizza #mezzanotte",NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
6709,"6708",1,0,83,NA,"#swag #swing #cocacola #nigga existem razões para acreditar.",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"8"
8187,"8186",13,0,216,NA,"#cocacola #ola #name #found #suprise #shock #aniebylo #astracilamnadzieje #takieniespodziewajki",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
4493,"4493",1,0,89,NA,"Eeeeep coming soon #6june#marcjacobs#cocacola",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
10455,"10454",0,0,170,NA,"#cocacola #vending #Kentucky",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
10948,"10947",5,0,10,NA,"#cocacola #drink #love #followme  #follow",NA,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
2655,"2655",3,0,96,NA,"Coke from japan and USA just epic bottles :) #cocacola #cola #coke #japan #usa #instadaily #instacool #instafun #picoftheday #instagram #instafollow #instaawsome #instapic #instamessage",NA,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
8238,"8237",10,0,85,NA,"#Cool #Cocacola #black #and #white #epic #i #want #more #tags #and #tagness",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"8"
10275,"10274",0,0,151,NA,"#szefowa #CocaCola #boring #at #school #with #my #best #friend",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"8"
6861,"6860",3,0,30,NA,"THE BOSS xD #cocacola #boss",NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
7179,"7178",83,13,644,"Spain","#they #see #me #rolling #they #hate #it  #me #girl #cocacola #happy #lesbianswaggg ","29620",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"3"
10656,"10655",5,1,37,NA,"Nosso final de semana já começa assim na quarta feira... To de coca rs. De tarde tem #Estúdio.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
9667,"9666",4,0,285,"France","#cocacola #implus_daily #follow #photooftheday #fun #love #jj #instadaily #igers #igersoftheday #me #gramoftheday #instagramhub #instamood #bestoftheday #tbt #picoftheday #igdaily #webstagram #statigram #instatalent #ig_watchers #insta_global #instago #ig_snapshots #gang_family","38000",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"2"
6590,"6589",13,0,171,"Italy","Tanto amore con coca-cola❤ #love#cocacola#webstagram#tweegram#tagsforlikes#condiviquestacocaconLOVE#instagood#instamood#instadaily#iphoneonly#photooftheday#italy#fashion#like#drink#good#amore","98051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
9335,"9334",0,1,83,NA,"Drinking it up:) #cokeacola #coolbottle #yummy #ilovepop @xxurdemonxx",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
1292,"1292",4,0,47,NA,"#cocacola #instago #igers #picoftheday #likeforlike #instafun #blonde #girl",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"8"
8687,"8686",2,0,59,NA,"#cocacola #pink #ice",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
7085,"7084",4,3,475,NA,"lata maravijosa!! Quero todax #cocacola #letscolorirobrasil",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
1686,"1686",0,0,90,"Sweden","Haha lol #hittavåranamn #bror #cocacola","425 42",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
911,"911",1,0,144,"Italy","#instamoments #cocacola #ilboss","09035",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
5271,"5271",2,0,48,NA,"#cocacola #love #red",NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
8852,"8851",6,1,33,NA,"#I #love #eyes #creep #hoody",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
8330,"8329",13,5,394,"Norway","Reklame? Pøff. @karenlundd #spise #reklame #food #drink #milk #q #Rema1000 #cola #cocacola #soda #qmeiriene #iPhone #Apple #commercial #media #dagenssamfunn #neida #joda","4034",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
9280,"9279",11,1,45,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
1932,"1932",4,0,319,NA,"#Docs #socks & #cocacola",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
10726,"10725",2,0,49,NA,"Love!!♥♥ @antonio_rik #love #cocacola #boyfriend #lovehim",NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
3333,"3333",0,0,75,NA,"Hummm #cocacola #vanilla #douceur @hakhidj",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
1692,"1692",6,1,409,"Italy","My coke ❤","40026",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3"
8165,"8164",0,0,13,NA,"A holnap örömeire -.-' #cocacola",NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
3678,"3678",1,0,109,NA,"#lets #go #to #work #cocacola #company #ag #electricar #corp #home #breakfast #instapic #instarican",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
8838,"8837",7,0,324,NA,"Yey! #coke #shareacokewith #names #rebecca #jonathan #girlfriend #boyfriend #geeks #popular #pop #cocacola",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
4476,"4476",2,0,60,NA,"Downloaded the Shop Scan Save app and got all this for free. #shop #scan #save #cocacola #coke #zero #diet #pringles #bbq #snacks #food #drink #free",NA,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"8"
7699,"7698",0,0,155,"Thailand","#squarefx @squarefx #Can #you #guess What is this? It's not #cocacola #pepsi or #est รสชาติดี ราคาไม่แพง ชอบบบบ",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"8"
8802,"8801",2,0,83,NA,"Sugar rush #cocacola #work  #break",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
2131,"2131",0,0,27,NA,"Supernatural and coke!! #supernatural #cocacola #deanandsam #deanwinchester #samwinchester #tagforlikes #followme #f4f",NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
329,"329",0,1,47,NA,"Tonites #bachelorschow #babyspinich #onion #peppers #mushrooms #whitepotatoes will lay sum #jerked #chicken over top and #crockpot for 6 hrs.",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
1539,"1539",0,0,103,NA,"#Paodequeijo#mussarela#ssalame#cocacola#americandad#naoqromaisnda",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8"
7714,"7713",4,0,181,"Poland","#cocacola #ty #i #brat","05-500",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
