,Unnamed: 0,Unnamed: 0.1,instagram_likes,instagram_comments,instagram_followers,country,title,zip,#cocacola,#coke,#love,a,#drink,#cola,my,i,#me,#instagood,the,#followme,#summer,#like,#red,#name,#coca,with,#instagram,coke,#follow,#friends,#happy,coca,de,#picoftheday,to,#share,cola,#photooftheday,:),and,#my,#food,#tagsforlikes,me,#instadaily,#cool,#instamood,la,#fun,#cute,this,#girl,in,#with,#like4like,#swag,is,of
9084,9084,9083,4.0,0.0,80.0,France,Qui a dit que je trouverais pas mon #name #Nabil sur un #cocacola ?,91700,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9085,9085,9084,3.0,0.0,57.0,,#subway#cocacola#Cherry,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9086,9086,9085,13.0,0.0,173.0,,#cocacola#cool#likesplease#likeforlike#likeforfollow#followforfollow#followforlike#hastgas#instalove#instagram,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9087,9087,9086,2.0,0.0,82.0,,#coca #cola #cocacola #my #name #swag,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9088,9088,9087,2.0,0.0,52.0,,#wendy #wendys #burger #mmm #good #coke #cocacola #long #day I havent been to Wendy's in a long time :o,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9089,9089,9088,6.0,0.0,89.0,,#cocacola #name #Paulina #cool #żabka #follow @kejtaaaa,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9090,9090,9089,,,,,para pasar el rato.. #CocaCola #Pringles http://t.co/ZsvnhUHdJe,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9091,9091,9090,,,,,RT @nic0sorin: @Pedro_Gegene même coca cola me kiff #cocacola #RPZ http://t.co/2qmFruAHao,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9092,9092,9091,16.0,1.0,267.0,,#cocacola #diamand #beautiful #or #amazing #abonnetoi #followme #picoftheday #photo #photographie #photooftheday #tweegram #tagsforlikes #TagsForLikes #like #instalike #instapic #instafollow #instadaily #instaphoto,,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9093,9093,9092,,,,,Nice #cocacola http://t.co/GjuIBL2G7r,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9094,9094,9093,,,,,#CocaCola http://t.co/eG7HxOQ5Qu,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9095,9095,9094,,,,,#CocaCola ♥ http://t.co/vG009anGCI,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9096,9096,9095,,,,,RT @adyhaley: As close as its gona get for me #cocacola #name http://t.co/qoZgWlnYVh,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9097,9097,9096,10.0,0.0,134.0,,where can I buy these!? aren't these adorable? i don't drink soda often but I would if all the cans look like this! what's your favorite drink? let me know in the comments!  #trendy #tumblr #instalike #instafamous #fave #food #foodporn #followback #soda #cocacola #coke #pop #favedrink #socute #printed #wehearit,,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9098,9098,9097,8.0,0.0,101.0,,#my#name#kate#katka#coke#flowers#hm#legs#pink#nails#cocacola,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9099,9099,9098,,,,,On boit un verre ensemble ? #cocacola http://t.co/BJbN3aVFQB,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9100,9100,9099,2.0,0.0,131.0,,#cocacola #cola #zero #colazero i #bio med #ven og #veninder @lenegreenbech og @bligaard2 #theangelsshare #bymistake #detvarengofilm #forkerte #billetter #såharmansetdetmed,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9101,9101,9100,8.0,0.0,101.0,,#my#name#kate#katka#coke#flowers#hm#legs#pink#nails#cocacola,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9102,9102,9101,,,,,On boit un verre ensemble ? #cocacola http://t.co/BJbN3aVFQB,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9103,9103,9102,2.0,0.0,131.0,,#cocacola #cola #zero #colazero i #bio med #ven og #veninder @lenegreenbech og @bligaard2 #theangelsshare #bymistake #detvarengofilm #forkerte #billetter #såharmansetdetmed,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9104,9104,9103,,,,,#EnFaisantMesDossiers je bois #CocaCola. Il en faut peu pour être motivée ^^ http://t.co/VrKsuWf45S,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9105,9105,9104,,,,,#endakenny #cocacola http://t.co/2SEiYBOlsa,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9106,9106,9105,,,,,First! #cocacola http://t.co/FETCUN0U5T,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9107,9107,9106,,,,,Just had to Tweet this :D #cocacola http://t.co/IydCPSfG8S,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9108,9108,9107,,,,,"RT @18SalvaDj: Sí, porfavor, un #Ron con #CocaCola: http://t.co/idBYW0p6Br",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9109,9109,9108,,,,,Jestem i ja #cocacola http://t.co/AXQ8gjy3o5,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9110,9110,9109,,,,,@podcastFLO Ok ramène toi poto :p &lt;3 #Cocacola #prenomcocacola #2013 http://t.co/Bx7jzpqkz5,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9111,9111,9110,,,,,Yay I found one :) #cocacola #coke #namebottle http://t.co/NTKeNgGUUR,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9112,9112,9111,,,,,There is nothing better then a ice cold Coke #CocaCola #Coke http://t.co/MBk8F4sbpG,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9113,9113,9112,5.0,0.0,56.0,,C'est #pepsi qui va être content ! #oups #beyoncé #cocacola,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9114,9114,9113,,,,,"""Condividi qst #cocacola col #Campione""  beh il #Campione non puoi che essere tu: @delpieroale qst qua è x te: http://t.co/kZjUOOAxIq",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9115,9115,9114,,,,Croatia,Thats my Coca-Cola #cocacola #drink #amazing #icecold http://t.co/JEuIOjS1qP,21000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9116,9116,9115,,,,,"remember.. #FoodFashionMusic.. 30 June @BLVD_FLORIDA.. Sponsored by #MiniCooper, #NewBalance and #CocaCola☺ http://t.co/lWmWxqdQ94",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9117,9117,9116,,,,,RT @ThomasRbn: Celui jme l'envoie pour ma couillasse @max_nicol le chef des revisions #CocaCola http://t.co/W9JZ3UDluw,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9118,9118,9117,,,,,S W A G -  C O L A #cocacola #figate #andrea http://t.co/xrK7MJGMi8,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9119,9119,9118,2.0,0.0,44.0,, #cocacola #drink #car #jasamcar,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9120,9120,9119,12.0,0.0,122.0,,I love bracelets!! #colorrun @thecolorrun #expedia #gaypride #shm #onelasttour #ladygaga #dourfestival #graspopmetalmeeting #gmm #helpforheroes #toughmudder #cocacola #brigadedubonheur,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9121,9121,9120,,,,,#TimesGraillance #CerealesLion #Glace #CocaCola #Yumyum #KinderBueno &gt;&gt;&gt;&gt;&gt;&gt; http://t.co/QGMPJcopnU,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9122,9122,9121,,,,,#Discriminatie in de supermarkt. #humor #cocacola http://t.co/jolvOI90fW,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9123,9123,9122,,,,,El primero de muchos vasos de #CocaCola que me voy a beber hoy para mantenerme despierta estudiando #Biologia http://t.co/gkRQdOAaTL,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9124,9124,9123,,,,,RT @missnobleAF: #brasil #cocacola http://t.co/HuMKF5igJl,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9125,9125,9124,,,,,@tselby_ I drank this for you! Sorry it's not a can to add to your collection! #cocacola #sharewithfriends http://t.co/d3ktpbvBOi,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9126,9126,9125,,,,,Simple yet so smart #cocacola http://t.co/DYIAhNa1zP,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9127,9127,9126,,,,,Found it ! #cocacola #Julien http://t.co/WK1ST2qKrC,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9128,9128,9127,,,,,#CocaCola llego a caaasa (: (: (: jaja... http://t.co/TTfowAJmns,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9129,9129,9128,,,,,RT @RomainMIGDALSKI: Quand #CocaCola me dédie une bouteille #Romain http://t.co/CKX4EYQpmj,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9130,9130,9129,1.0,0.0,39.0,,#CocaCola #7up #Cherry <3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9131,9131,9130,,,,,La #CocaCola di @jaxofficial http://t.co/9TpUq2eS9K,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9132,9132,9131,,,,,"Le mec, il cherchait juste son nom #CocaCola http://t.co/LU94feipMo",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9133,9133,9132,11.0,0.0,26.0,,❤ #cetara #love #cuoppo #tennents #cocacola #night #mare #torretta #vespa #barca #salerno #amalficoast #bestmoment #bestoftheday #igers #iphonesia #italia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9134,9134,9133,,,,,RT @CamilleOuya: Et ouais ! #cocacola http://t.co/uJdX8i3GEW,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9135,9135,9134,,,,,#CocaCola #Swag #Orange #Music #Cool  #Party #Nasty #Bitch  #Fuck #Morning #Bass #Disney #graffiti  #Staк #Red http://t.co/nJLtrlOppu,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9136,9136,9135,,,,,RT @UnPetitLion: Je l'ai enfin trouvée  #CocaCola ❤ http://t.co/xKoNslmSku,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9137,9137,9136,,,,,Questa #CocaCola è per chi #Sorride ;) http://t.co/WuOx0Groqa,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9138,9138,9137,,,,,"Moi, je suis fan de #CocaCola depuis les années 70 :) @CocaColaWeb @IsabelleSpanu http://t.co/LyrVggt9DR",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9139,9139,9138,1.0,0.0,14.0,,#Russia #Kazan #cocacola #cola,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9140,9140,9139,,,,,Get in!!! #kim #cocacola http://t.co/r7sMCHlVyB,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9141,9141,9140,,,,,"RT @LatinoAR: "" PUUUUTIN J'AIS PAS TROUVER MON PRÉNOM "" #COCACOLA http://t.co/dKYDvyXjN0",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9142,9142,9141,,,,,met me allerbeste vriendinnetje @DamarissJ ♥ #cocacola #friends http://t.co/4FHK7qHG69,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9143,9143,9142,,,,,Ik wil wel een coca cola delen met hem ♥_♥ #cocacola #jummie http://t.co/AGbqzrjits,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9144,9144,9143,,,,Italy,#cocacola600 #cocacola #adidas #napoli #italia http://t.co/2q4MMIrOrQ,80047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9145,9145,9144,,,,,#cocacola http://t.co/D3y1avoH7p,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9146,9146,9145,,,,,RT @Doubiiie: Partager un coca-cola avec Pauline ! Fait ! ;) @PaaulineSimon #CocaCola http://t.co/LYQPgCsBfv,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9147,9147,9146,,,,,#gifts #18thbirthday #mom #Ines #Katarina #CocaCola http://t.co/GoS0SX4QQl,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9148,9148,9147,,,,,Inauguración de obras en Municipio Cerro de San Pedro #SLP por #incarural #cocacola #pronatura @SEDARHSLP @SAGARPASLP http://t.co/39dz2tXk5G,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9149,9149,9148,,,,France,On se fait un #CocaCola ? Merci @CocaCola #partagezuncocacola http://t.co/EzM5AFDzxv,75008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9150,9150,9149,,,,,Mini soirée avant le Bac !!!! @Cindythmz #Posey #JackDaniels #CocaCola #Bac #Party #webcamtoy http://t.co/iYF9mt6GSX,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9151,9151,9150,,,,,#cocacola http://t.co/v6yz9ZRooF,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9152,9152,9151,,,,,#cocacola http://t.co/6aRbZQEXwc,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9153,9153,9152,,,,,RT @D_Alenka_: пить пиво из кружки #CocaCola круто_) http://t.co/Mt6xaDZeyG,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9154,9154,9153,,,,,#pizza #cocacola #roma #italy #fotozone #ig_italia #ig_rome #romebynight #rome - Quando ce vo' ce vo' by manuelaroma http://t.co/9r0j44d11b,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9155,9155,9154,16.0,0.0,799.0,,Io #io #me #i #yo #like4like #likeback #likeforlike #cocacola #rita #name #today #beautiful #beauty #cute #fashion #fantastic #follow4follow #followme #all_shots #girl #swag #instamood #instabeauty #instafollow #instaswag #instalike #instaphoto #instagramhub #iphonesia,,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
9156,9156,9155,,,,,RT @idEstCarla: #Boycott #CocaCola #Birmania #Myanmar #PuliziaEtnica #Rohingya http://t.co/373gyqaqVK,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9157,9157,9156,,,,,RT @Camille_Guedo: Et bah moi j'irai trouvé mon prénom Hihi #CocaCola http://t.co/VOS3sVrHs3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9158,9158,9157,2.0,0.0,50.0,,#cocacola#vyrobenapremna#ladynel #sweet,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9159,9159,9158,,,,,Así cuidan a los clientes por estos lares! Cortesía de la casa x 1 #cocacola + 1 te verde! #benditosbares  #bypass http://t.co/R4JRjJKNmc,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9160,9160,9159,3.0,4.0,222.0,,@philipbeattie15 just thinking of you philip!;) #shareacoke #cocacola #drink,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9161,9161,9160,,,,,Me voy a tomar una #CocaCola por q sino me duermo. http://t.co/UKywWvPKEm,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9162,9162,9161,,,,,Free personalised coke #cocacola http://t.co/8nw28C3G6J,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9163,9163,9162,,,,,Niente di meglio di una bella #cocacola fresca dopo una #passeggiata sotto il #sole! http://t.co/W3WbuOvIXY,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9164,9164,9163,11.0,0.0,331.0,,Like hvis du like Cola best kald i Glasflaska #cocacola #loveit @cocacola,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9165,9165,9164,,,,,RT @wissys: No #wissy or #guido #cocacola #coke http://t.co/ZymsXbIYaQ,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9166,9166,9165,,,,,RT @OrlaBraiden1: @NiallOfficial #ShareACokeWithNiall #Directioner #crazymofos #JcBant #CocaCola #RT #Please http://t.co/e6P1Q9sjtq,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
